报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
货币资金,1728329984,1142710016,1994960000,2283579904,2335330048,643750016,643697024
应收和预付,2724258816,2697713664,1642917504,1076354560,851464320,862634752,516129984
存货,4360019968,3535869952,2728800000,1649020032,1301639936,1013209984,650720000
流动资产合计,8812619776,7376820224,6366680064,5009059840,4488439808,2519600128,1811129984
固定资产净值,1308480000,1105840000,321128000,343456000,325092000,253094000,265096992
非流动资产合计,1851350016,1714099968,1266370048,996286976,448734016,343563008,377560992
资产总计,10663999488,9090920448,7633059840,6005349888,4937169920,2863160064,2188689920
短期借款,10000000,10000000,10000000,10000000,21400000,47700000,12700000
应付和预收,3434934016,3252605952,2867537152,2093903616,1606636032,1279849088,920007232
一年内到期的非流动负债,0,0,0,0,0,0,0
流动负债合计,3455490048,3341669888,3030569984,2190149888,1728530048,1401090048,1008689984
非流动负债合计,181184000,193966000,187914000,185319008,22005900,37293000,36231300
负债合计,3636669952,3535640064,3218490112,2375470080,1750530048,1438390016,1044929984
实收资本(或股本),694265984,694265984,694265984,534051008,534051008,484051008,484051008
资本公积,1254880000,1250599936,1250669952,1397459968,1397059968,63764000,55766700
盈余公积,424196000,365700000,273935008,245274000,217704000,170936992,148620000
未分配利润,4654219776,3244780032,2195059968,1404370048,988432000,628441024,362374016
所有者权益(或股东权益)合计,7027299840,5555279872,4414569984,3629870080,3186639872,1424770048,1143769984
负债和所有者权益(或股东权益)总计,10663999488,9090920448,7633059840,6005349888,4937169920,2863160064,2188689920
