报告期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
销售商品、提供劳务收到的现金,1439529984,1126680064,803603968,518396000,365712000,297000000,167482000
经营活动现金流入小计,1537670016,1195760000,870948992,565996032,393048000,318892000,171420992
购买商品、接受劳务支付的现金,1381760000,857123008,451527008,415276000,247154000,51557900,107094000
支付给职工以及为职工支付的现金,74402200,59794000,42184000,31315300,15163700,7857540,4174830
支付的各项税费,96723696,64659700,42998800,33061800,65453400,26875200,12278000
经营活动现金流出小计,1648909952,1022270016,612825984,545275008,371888000,100501000,127757000
经营活动产生的现金流量净额,-111249000,173484000,258123008,20720600,21160300,218391008,43664000
投资活动现金流入小计,16970000,5400000,0,21000000,20000000,7666920,0
投资活动现金流出小计,162642000,232532992,184404992,526379008,316468000,230895008,197876000
投资活动产生的现金流量净额,-145672000,-227132992,-184404992,-505379008,-296468000,-223228000,-197876000
吸收投资收到的现金,1893389952,26000000,0,0,419969984,750000,0
取得借款收到的现金,1432999936,554000000,503000000,726499968,306000000,151000000,290900000
发行债券收到的现金,400000000,400000000,0,0,0,0,0
筹资活动现金流入小计,3726390016,980000000,503000000,726499968,795969984,151750000,292400000
偿还债务支付的现金,1549309952,606822976,525968000,355478016,197418000,122750000,65700000
分配股利、利润或偿付利息所支付的现金,125857000,107886000,79130896,50397300,38759000,32157400,19934000
筹资活动现金流出小计,1729970048,717572992,622635008,405875008,236176992,154907008,85634000
筹资活动产生的现金流量净额,1996419968,262427008,-119635000,320624992,559793024,-3157350,206766000
现金及现金等价物净增加额,1739500032,208778000,-45942000,-164034000,284484992,-7994190,53254400
期初现金及现金等价物余额,355724992,146947008,192888992,356923008,72373400,80367600,27113200
期末现金及现金等价物余额,2095229952,355724992,146947008,192888992,356859008,72373400,80367600
净利润,436465984,307212000,215756992,156022000,114195000,86578200,46736100
