报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,百万,百万,千元,元
销售商品、提供劳务收到的现金,0,0,0,0,0,0,0
经营活动现金流入小计,1093856000000,497024000000,427757000000,426070,215000,188146882,150666908000
支付给职工以及为职工支付的现金,16475000000,13467000000,9649000000,8108,8060,6081978,3216572000
支付的各项税费,24149000000,15382000000,9060000000,5025,6312,4433179,3178141000
购买商品、接受劳务支付的现金,0,0,0,0,0,0,0
经营活动现金流出小计,1113745000000,396098000000,390335000000,369153,161798,199858714,109576476000
经营活动产生的现金流量净额,-19889000000,100926000000,37422000000,56917,53202,-11711832,41090432000
投资活动现金流入小计,142486000000,114728000000,132732000000,112278,119046,49308031,31325628000
投资活动现金流出小计,171081000000,128597000000,155956000000,132897,97928,98409265,51706393000
投资活动产生的现金流量净额,-28595000000,-13869000000,-23224000000,-20619,21118,-49101234,-20380765000
发行债券收到的现金,49919000000,9975000000,5771000000,4983,0,11970000,14287162000
筹资活动现金流入小计,59128000000,12879000000,5953000000,31811,3450,30120000,14287162000
筹资活动现金流出小计,20325000000,3592000000,9403000000,18748,2110,862026,687915000
筹资活动产生的现金流量净额,38803000000,9287000000,-3450000000,13063,1340,29257974,13599247000
净利润,38308000000,28443000000,17688000000,12108,7893,6335176,3831826000
现金及现金等价物净增加额,-9694000000,96045000000,10467000000,49448,75282,-31758923,34266001000
