报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
一、营业总收入,91579400192,101058002944,75596603392,53714198528,73338699776,54159601664,42956898304
二、营业总成本,92066103296,99774496768,73579298816,52628299776,67506200576,44717498368,36970000384
营业成本,86564798464,94826299392,69439700992,49359601664,62618300416,41924599808,34507399168
营业税金及附加,286728000,234330000,187955008,157652992,385868000,356348992,307352000
销售费用,846209984,860505984,739083008,513855008,549142016,444878016,359352000
管理费用,2644009984,2630159872,1934150016,1682989952,1478749952,1817490048,1637090048
财务费用,1689289984,1055609984,850604992,846545024,841934016,172340992,-1535980
资产减值损失,35095400,167552000,427732992,67677104,1632150016,1855850,160350000
投资收益,109277000,81572800,169187008,815852992,477495008,14373200,13102400
三、营业利润,-377465984,1365389952,2186530048,1901689984,6310049792,9456470016,5999960064
利润总额,111970000,1422940032,2206820096,1956679936,6350300160,9406529536,5897829888
所得税费用,70862704,474032000,499481984,437244000,1159869952,2887020032,2001769984
四、净利润,41107200,948905984,1707340032,1519430016,5190419968,6519510016,3896049920
基本每股收益,0.021,0.109,0.217,0.193,0.662,0.832,0.497
