报告期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
销售商品、提供劳务收到的现金,990507008,786899008,562667008,531835008,408182016,307760000,261780000
经营活动现金流入小计,1031400000,803473024,594446976,558761024,442736992,393790016,353926016
购买商品、接受劳务支付的现金,423975008,414860992,156427008,98021000,67654304,34384600,60983000
支付给职工以及为职工支付的现金,113502000,111377000,91400000,71446000,71910496,47004600,28020500
支付的各项税费,140138000,111952000,86941200,76106896,75266704,59152200,40857700
经营活动现金流出小计,861724992,815209984,497542016,383183008,376809984,302355008,315427008
经营活动产生的现金流量净额,169672000,-11737300,96905696,175576992,65927000,91434896,38498800
投资活动现金流入小计,1250,27560,494018,545.4,550,102189000,11023900
投资活动现金流出小计,61649700,125839000,57321700,16439700,23794200,123954000,69155296
投资活动产生的现金流量净额,-61648500,-125812000,-56827600,-16439200,-23793600,-21765600,-58131400
吸收投资收到的现金,0,11250000,20000000,461310016,0,0,0
取得借款收到的现金,0,0,0,0,0,1400000,0
发行债券收到的现金,0,0,0,0,0,0,0
筹资活动现金流入小计,0,11250000,20000000,461310016,0,1400000,0
偿还债务支付的现金,0,0,0,3183600,2000000,2679320,0
分配股利、利润或偿付利息所支付的现金,113680000,113680000,125934000,0,0,205280992,0
筹资活动现金流出小计,113680000,113680000,125934000,8429370,2000000,207960000,0
筹资活动产生的现金流量净额,-113680000,-102430000,-105934000,452880992,-2000000,-206560000,0
现金及现金等价物净增加额,-5656250,-239979008,-65856400,612019008,40133300,-136891008,-19632600
期初现金及现金等价物余额,521131008,761110016,826966016,214947008,174814000,307316992,326950016
期末现金及现金等价物余额,515473984,521131008,761110016,826966016,214947008,174814000,307316992
净利润,187800000,170650000,170590000,161184000,135952000,115931000,104351000
