报告期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
销售商品、提供劳务收到的现金,34084599808,28271900672,26058799104,19057600512,11348200448,9677599744,4430329856
经营活动现金流入小计,35335999488,28505200640,26320599040,19549399040,12149699584,10055900160,4589590016
购买商品、接受劳务支付的现金,19446300672,19420600320,23170699264,18449700864,10979800064,14485799936,4938590208
支付给职工以及为职工支付的现金,1183129984,769840000,530711008,393350016,317216000,161532000,219020000
支付的各项税费,5292980224,4522540032,3324539904,2488179968,1663810048,1161289984,398102016
经营活动现金流出小计,29008599040,26974900224,29359400960,22412300288,13900999680,16364999680,6060769792
经营活动产生的现金流量净额,6327370240,1530259968,-3038769920,-2862899968,-1751289984,-6309100032,-1471190016
投资活动现金流入小计,24980699136,1626040064,285927008,215188992,227250000,226411008,150119008
投资活动现金流出小计,27142799360,2741860096,268327008,709822016,213696000,597596992,660406976
投资活动产生的现金流量净额,-2162070016,-1115820032,17599900,-494632992,13553600,-371187008,-510288000
吸收投资收到的现金,648936000,1548509952,1161219968,4894479872,299500000,4516689920,129200000
取得借款收到的现金,16303699968,11431199744,10943599616,12428999680,10860300288,8283740160,4892989952
发行债券收到的现金,3392900096,0,0,0,0,0,0
筹资活动现金流入小计,21338800128,12979699712,12104800256,17323499520,11159799808,12800400384,5022190080
偿还债务支付的现金,19674099712,6102470144,3961080064,7943360000,6386860032,3854279936,2630769920
分配股利、利润或偿付利息所支付的现金,2684339968,2246710016,1475299968,1007889984,1050809984,675017024,231032992
筹资活动现金流出小计,22515300352,10119799808,5469159936,8989889536,7646640128,4532510208,2863369984
筹资活动产生的现金流量净额,-1176499968,2859889920,6635679744,8333559808,3513129984,8267910144,2158820096
现金及现金等价物净增加额,2971180032,3350240000,3633200128,4976139776,1787200000,1587040000,176846000
期初现金及现金等价物余额,16232999936,12882700288,9249519616,4273380096,2486180096,899132032,722286016
期末现金及现金等价物余额,19204100096,16232999936,12882700288,9249519616,4273380096,2486180096,899132032
净利润,4292019968,3740869888,3132839936,1933400064,1094310016,964969984,547140992
