报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
货币资金,515473984,521131008,761110016,826966016,214947008,174814000,307316992
应收和预付,501695872,428184768,324509792,298600416,258422480,200683488,163827664
存货,117769000,136232992,80931000,50636900,31466600,23535800,16171200
流动资产合计,1135200000,1087079936,1167449984,1177549952,504836000,399241984,487351008
固定资产净值,174460000,100152000,79817400,61703900,65680700,0,0
非流动资产合计,297360992,270467008,152588992,119789000,126467000,115458000,103631000
资产总计,1432560000,1357549952,1320039936,1297340032,631302976,514700000,590982976
短期借款,0,0,0,0,0,0,0
应付和预收,55139848,63279112,96084416,128394624,78088464,97802400,122630592
一年内到期的非流动负债,0,0,0,0,3214200,0,0
流动负债合计,60315800,71203504,102253000,140680000,91142400,108421000,132084000
非流动负债合计,20581700,8805520,8464800,11998300,7882080,9952630,2290000
负债合计,80897504,80009000,110718000,152678000,99024496,118373000,134374000
实收资本(或股本),406000000,406000000,406000000,406000000,365000000,365000000,40000000
资本公积,411022016,411022016,411022016,411022016,821738,821738,780555
盈余公积,76302000,59349900,46800900,31415100,16262600,3273060,109190000
未分配利润,427908992,368361984,323872992,294656992,148996992,26191600,304935008
所有者权益(或股东权益)合计,1351660032,1277539968,1209319936,1144659968,532279008,396327008,456608992
负债和所有者权益(或股东权益)总计,1432560000,1357549952,1320039936,1297340032,631302976,514700000,590982976
