报告期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
销售商品、提供劳务收到的现金,19484399616,17448300544,20003201024,25507399680,30334599168,20302999552,21332199424
经营活动现金流入小计,20305799168,18562600960,20989700096,28590200832,32625700864,21527599104,22494900224
购买商品、接受劳务支付的现金,15491999744,15349300224,13933899776,25384099840,34225399808,19365099520,20748099584
支付给职工以及为职工支付的现金,1194370048,1197440000,1226080000,1416019968,1130710016,711449024,433198016
支付的各项税费,240044000,255792992,420511008,687310016,458131008,284398016,175360992
经营活动现金流出小计,17240199168,17020600320,15811800064,28039999488,36701200384,20979400704,21734799360
经营活动产生的现金流量净额,3065600000,1541920000,5177920000,550281024,-4075529984,548209984,760070016
投资活动现金流入小计,7361730048,181110000,218867008,152030000,95726800,180370000,87018600
投资活动现金流出小计,7752589824,804070016,1260390016,4226279936,5706720256,4108499968,2892359936
投资活动产生的现金流量净额,-390855008,-622960000,-1041529984,-4074249984,-5610990080,-3928130048,-2805339904
吸收投资收到的现金,0,0,502000,0,1000000000,3534060032,1736099968
取得借款收到的现金,28620500992,14093299712,22328899584,32432799744,19029000192,12568999936,11774600192
发行债券收到的现金,0,5783150080,0,6258050048,2290800128,0,0
筹资活动现金流入小计,32086099968,19876399104,22329399296,38690799616,22319800320,16103100416,13510700032
偿还债务支付的现金,26820399104,19381999616,22388600832,35989598208,9093990400,11524700160,10479299584
分配股利、利润或偿付利息所支付的现金,1159200000,627414976,632193984,920542016,1561459968,838254016,823216000
筹资活动现金流出小计,34395799552,20009400320,27120799744,36959199232,10655500288,12362900480,11302500352
筹资活动产生的现金流量净额,-2309760000,-132975000,-4791360000,1731629952,11664300032,3740150016,2208270080
现金及现金等价物净增加额,364991008,785982016,-654961024,-1792339968,1977820032,360233984,163002000
期初现金及现金等价物余额,1992620032,1206640000,1861600000,3653939968,1676109952,726694016,563692032
期末现金及现金等价物余额,2357609984,1992620032,1206640000,1861600000,3653939968,1086930048,726694016
净利润,-1099059968,29655000,-712516992,779134976,2572519936,2011449984,1617840000
