报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
货币资金,5380769792,2053779968,1335990016,1926800000,3780320000,1283980032,803332992
应收和预付,5268011008,6746136576,7432987648,8802316288,11912552448,7514359296,4295636480
存货,7581680128,6186740224,7164349952,7558850048,7743249920,1640569984,1221890048
流动资产合计,25876600832,22433900544,22891599872,29580400640,35609100288,18705700864,12759199744
固定资产净值,14075199488,14254199808,14386499584,13884800000,11513100288,5956859904,5087510016
非流动资产合计,20903100416,21625600000,22395500544,21486100480,17973700608,10409700352,6867429888
资产总计,46779699200,44059500544,45287100416,51066400768,53582798848,29115299840,19626600448
短期借款,11936700416,8036440064,13198399488,13635900416,13884900352,4731979776,3757710080
应付和预收,5298670592,4200013824,4747922432,9422986240,11637896192,5312793088,4954129920
一年内到期的非流动负债,3667919872,3571290112,1881789952,3750720000,1317779968,65856800,1542099968
流动负债合计,23246100480,17295200256,21635000320,28540999680,31859800064,12481599488,11384500224
非流动负债合计,9116319744,11261100032,8057419776,6361339904,5939910144,5321939968,2199650048
负债合计,32362399744,28556300288,29692399616,34902401024,37799698432,17803499520,13584199680
实收资本(或股本),4390289920,4390289920,4390289920,4390289920,3207350016,3207350016,3081840128
资本公积,5632280064,5619049984,5676009984,5525369856,5978279936,3856509952,261780992
盈余公积,1520150016,1520150016,1508199936,1508199936,1425059968,1187079936,981587008
未分配利润,2668219904,3711889920,3693540096,4388380160,4710009856,2862919936,1526119936
所有者权益(或股东权益)合计,14417300480,15503099904,15594699776,16163999744,15783100416,11311800320,6042420224
负债和所有者权益(或股东权益)总计,46779699200,44059500544,45287100416,51066400768,53582798848,29115299840,19626600448
