报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
一、营业总收入,812129984,727910016,594153984,569409984,566288000,437395008,384544992
二、营业总成本,791734976,714158016,571459008,539561984,515503008,405015008,372344000
营业成本,582022976,548388992,445705984,409382016,408075008,322871008,300950016
营业税金及附加,3401430,1783510,3217550,3722400,2780690,1308370,1083020
销售费用,86756304,69175600,52070300,63700200,66769000,40285500,32040100
管理费用,98569104,84369296,57630100,54412400,40394600,31946600,31987200
财务费用,10574300,-308023,-1936750,-2343220,1213150,3212910,4151250
资产减值损失,10410200,10748900,14771800,10688600,-3729400,5390000,2132140
投资收益,25537600,23812100,21848100,16576900,18100400,206076000,5409230
三、营业利润,45933400,37563500,44542600,46424500,40982200,266359008,17610300
利润总额,62265200,57316400,56778900,47507200,41744000,266496992,17187200
所得税费用,6791340,3619020,5977050,5572750,5107440,40143800,2876940
四、净利润,55473900,53697400,50801900,41934400,36636600,226352992,14310300
基本每股收益,0.284,0.2714,0.2583,0.2162,0.1823,1.3431,0.0829
