报表日期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
货币资金,4074569984,2513459968,2370569984,1912210048,1281539968,898358976,753032000
应收和预付,378184480,292359328,315336576,128539696,164746544,126881488,68300752
存货,2066899968,1703260032,1349010048,1391170048,968174976,1044640000,937030016
流动资产合计,7248159744,4897760256,4034909952,3431920128,2414459904,2087010048,1758360064
固定资产净值,7950199808,2192260096,2130950016,1824630016,1643229952,1541799936,1604089984
非流动资产合计,9446930432,2941740032,2673910016,2321319936,2041720064,1937100032,1945840000
资产总计,16695100416,7839499776,6708830208,5753240064,4456180224,4024120064,3704199936
短期借款,200000000,704537024,0,0,0,15000000,8000000
应付和预收,3409159168,2612578048,2233576192,1950482944,1349096960,1209356544,1044039232
一年内到期的非流动负债,309749,310508,326367,336494,0,0,20000000
流动负债合计,3886660096,3441479936,2377590016,2018880000,1413229952,1276329984,1102029952
非流动负债合计,254356000,62182300,22520900,17313700,15503000,13568000,13939500
负债合计,4141009920,3503660032,2400110080,2036189952,1428729984,1289890048,1115970048
实收资本(或股本),1100290048,605995008,605995008,605995008,605995008,605995008,513555008
资本公积,3227849984,382292000,508807008,508807008,509112000,509112000,601310976
盈余公积,688120000,573382976,548355968,466447008,399310016,349447008,293259008
未分配利润,6720509952,2119879936,1758630016,1357250048,877326976,713094016,618244992
所有者权益(或股东权益)合计,12554099712,4335840256,4308709888,3717040128,3027440128,2734220032,2588229888
负债和所有者权益(或股东权益)总计,16695100416,7839499776,6708830208,5753240064,4456180224,4024120064,3704199936
